MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,General Industrial,General Products,Uncategorized,,JT9-714400K,"JWBS-14SFX 14"" Bandsaw JTP-714400K",,,,JPW Industries (JPWIN),JPW Industries,JPW Industries,,JT9-714400K,,General Industrial>General Products>Uncategorized,"JPW Industries, JT9-714400K, 14"" Bandsaw JTP-714400K","14"" BANDSAW JTP-714400K","JPW Industries JT9-714400K 14""","JPW Industries 14"". 14"" Bandsaw JTP-714400K","JPW Industries 14""",,,,,,,,,,,,,,,,,,,,,,,,,,,"14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JPWIndustries_JT9-714400K.jpg,,,,,,,,,JPWIndustries_JT9-714400K_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,2834-21HD,"2834-21HD Milw M18 7-1/4"" Circ - Saw Kit",,,Milwaukee,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee®,,2834-21HD,,General Industrial>General Products>Uncategorized,"Milwaukee Accessory, Milwaukee®, 2834-21HD, Milw M18 7-1/4"" Circ - Saw Kit","MILW M18 7-1/4"" CIRC - SAW KIT",Milwaukee® 2834-21HD Kit,"Milwaukee® Kit. Milw M18 7-1/4"" Circ - Saw Kit",Milwaukee® Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_2834-21HD.jpg,,,,,,,,,Milwaukee_2834-21HD_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,DCS383B,"DCS383B Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw",,,,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt,,DCS383B,,General Industrial>General Products>Uncategorized,"Black & Decker/dewlt, DeWalt, DCS383B, Dewalt 20V 7-1/4"" - Metal Cutting Circ Sa","DEWALT 20V 7-1/4"" - METAL CUTTING CIRC",DeWalt DCS383B Dewalt 20,"DeWalt Dewalt, Voltage Rating: 20 V. Dewalt 20V 7-1/4"" - Metal Cutting Circ Saw",DeWalt Dewalt,,20 V,,,,,,,,,,,,,,,,,,,,,,,,,Dewalt,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeWalt_DCS383B.jpg,,,,,,,,,DeWalt_DCS383B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,DCS590B,"DCS590B Dewalt 20V Cordless - 7-1/4"" Circular Saw (Bare)",,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt®,,DCS590B,,General Industrial>General Products>Uncategorized,"Black & Decker/dewlt, DeWalt®, DCS590B, Dewalt 20V Cordless - 7-1/4"" Circular Sa","DEWALT 20V CORDLESS - 7-1/4"" CIRCULAR",DeWalt® DCS590B Dewalt 20,"DeWalt® Dewalt, Voltage Rating: 20 V. Dewalt 20V Cordless - 7-1/4"" Circular Saw (Bare)",DeWalt® Dewalt,,20 V,,,,,,,,,,,,,,,,,,,,,,,,,Dewalt,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeWalt_DCS590B.jpg,,,,,,,,,DeWalt_DCS590B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,KPTCS725A,"KPTCS725A Kreg 20V Ionic 7-1/4"" Circ Saw",,,,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg Tool Company,,KPTCS725A,,General Industrial>General Products>Uncategorized,"Kreg Tool Company, KPTCS725A, Kreg 20V Ionic 7-1/4"" Circ Saw","KREG 20V IONIC 7-1/4"" CIRC SAW",Kreg Tool Company KPTCS725A Kreg 20,"Kreg Tool Company Kreg, Voltage Rating: 20 V. Kreg 20V Ionic 7-1/4"" Circ Saw",Kreg Tool Company Kreg,,20 V,,,,,,,,,,,,,,,,,,,,,,,,,Kreg,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KregToolCompany_KPTCS725A.jpg,,,,,,,,,KregToolCompany_KPTCS725A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,KPTCS450A,"KPTCS450A Kreg 20V Ionic 4-1/2"" Circ Saw",,,,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg Tool Company,,KPTCS450A,,General Industrial>General Products>Uncategorized,"Kreg Tool Company, KPTCS450A, Kreg 20V Ionic 4-1/2"" Circ Saw","KREG 20V IONIC 4-1/2"" CIRC SAW",Kreg Tool Company KPTCS450A Kreg 20,"Kreg Tool Company Kreg, Voltage Rating: 20 V. Kreg 20V Ionic 4-1/2"" Circ Saw",Kreg Tool Company Kreg,,20 V,,,,,,,,,,,,,,,,,,,,,,,,,Kreg,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KregToolCompany_KPTCS450A.jpg,,,,,,,,,KregToolCompany_KPTCS450A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,2545-20,2545-20 Milw M12 Jig Saw,,,Milwaukee,Milwaukee Accessory (4031),Milwaukee Accessory,Milwaukee®,,2545-20,,General Industrial>General Products>Uncategorized,"Milwaukee Accessory, Milwaukee®, 2545-20, Milw M12 Jig Saw",MILW M12 JIG SAW,Milwaukee® 2545-20 Milw,Milwaukee® Milw. Milw M12 Jig Saw,Milwaukee® Milw,,,,,,,,,,,,,,,,,,,,,,,,,,,Milw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee_2545-20.jpg,,,,,,,,,Milwaukee_2545-20_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,KPTJS100A,KPTJS100A Kreg 20V Ionic Barrel Grip Jigsaw,,,,Kreg Tool Company (KRETO),Kreg Tool Company,Kreg Tool Company,,KPTJS100A,,General Industrial>General Products>Uncategorized,"Kreg Tool Company, KPTJS100A, Kreg 20V Ionic Barrel Grip Jigsaw",KREG 20V IONIC BARREL GRIP JIGSAW,Kreg Tool Company KPTJS100A Kreg 20,"Kreg Tool Company Kreg, Voltage Rating: 20 V. Kreg 20V Ionic Barrel Grip Jigsaw",Kreg Tool Company Kreg,,20 V,,,,,,,,,,,,,,,,,,,,,,,,,Kreg,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KregToolCompany_KPTJS100A.jpg,,,,,,,,,KregToolCompany_KPTJS100A_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,DCS714B,"DCS714B Dewalt 20V Miter Saw - (Bare) 10"" Double Bevel Fixed",,,,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt,,DCS714B,,General Industrial>General Products>Uncategorized,"Black & Decker/dewlt, DeWalt, DCS714B, Dewalt 20V Miter Saw - (Bare) 10"" Double ","DEWALT 20V MITER SAW - (BARE) 10""",DeWalt DCS714B Dewalt 20,"DeWalt Dewalt, Voltage Rating: 20 V. Dewalt 20V Miter Saw - (Bare) 10"" Double Bevel Fixed",DeWalt Dewalt,,20 V,,,,,,,,,,,,,,,,,,,,,,,,,Dewalt,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeWalt_DCS714B.jpg,,,,,,,,,DeWalt_DCS714B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,DCS785B,"DCS785B Dewalt 20V Miter Saw - Kit 12"" Double Bevel Sliding",,,,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt,,DCS785B,,General Industrial>General Products>Uncategorized,"Black & Decker/dewlt, DeWalt, DCS785B, Dewalt 20V Miter Saw - Kit 12"" Double Bev","DEWALT 20V MITER SAW - KIT 12"" DOUBLE",DeWalt DCS785B Kit 20,"DeWalt Kit, Voltage Rating: 20 V. Dewalt 20V Miter Saw - Kit 12"" Double Bevel Sliding",DeWalt Kit,,20 V,,,,,,,,,,,,,,,,,,,,,,,,,Kit,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeWalt_DCS785B.jpg,,,,,,,,,DeWalt_DCS785B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,GSL02M1,"GSL02M1 Makita Miter Saw - 40V 8-1/2""",,,,Makita Usa Inc (5142),Makita Usa Inc,Makita,,GSL02M1,,General Industrial>General Products>Uncategorized,"Makita Usa Inc, Makita, GSL02M1, Makita Miter Saw - 40V 8-1/2""","MAKITA MITER SAW - 40V 8-1/2""",Makita GSL02M1 Makita 40,"Makita Makita, Voltage Rating: 40 V. Makita Miter Saw - 40V 8-1/2""",Makita Makita,,40 V,,,,,,,,,,,,,,,,,,,,,,,,,Makita,Voltage Rating,40,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_GSL02M1.jpg,,,,,,,,,Makita_GSL02M1_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,DW7029,DW7029 Dewalt Miter Saw - Stand Support/Stop,,,,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt,,DW7029,,General Industrial>General Products>Uncategorized,"Black & Decker/dewlt, DeWalt, DW7029, Dewalt Miter Saw - Stand Support/Stop",DEWALT MITER SAW - STAND SUPPORT/STOP,DeWalt DW7029 Dewalt,DeWalt Dewalt. Dewalt Miter Saw - Stand Support/Stop,DeWalt Dewalt,,,,,,,,,,,,,,,,,,,,,,,,,,,Dewalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeWalt_DW7029.jpg,,,,,,,,,DeWalt_DW7029_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,DCS384B,DCS384B Dewalt 20V Brushless - Cordless Recip Saw (Bare),,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,DeWalt®,,DCS384B,,General Industrial>General Products>Uncategorized,"Black & Decker/dewlt, DeWalt®, DCS384B, Dewalt 20V Brushless - Cordless Recip Sa",DEWALT 20V BRUSHLESS - CORDLESS RECIP,DeWalt® DCS384B Dewalt 20,"DeWalt® Dewalt, Voltage Rating: 20 V. Dewalt 20V Brushless - Cordless Recip Saw (Bare)",DeWalt® Dewalt,,20 V,,,,,,,,,,,,,,,,,,,,,,,,,Dewalt,Voltage Rating,20,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeWalt_DCS384B.jpg,,,,,,,,,DeWalt_DCS384B_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,XRJ08Z,XRJ08Z Makita 18V Recip Saw - Bare Tool,,,,Makita Usa Inc (5142),Makita Usa Inc,Makita,,XRJ08Z,,General Industrial>General Products>Uncategorized,"Makita Usa Inc, Makita, XRJ08Z, Makita 18V Recip Saw - Bare Tool",MAKITA 18V RECIP SAW - BARE TOOL,Makita XRJ08Z Makita 18,"Makita Makita, Voltage Rating: 18 V. Makita 18V Recip Saw - Bare Tool",Makita Makita,,18 V,,,,,,,,,,,,,,,,,,,,,,,,,Makita,Voltage Rating,18,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makita_XRJ08Z.jpg,,,,,,,,,Makita_XRJ08Z_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,G0771Z,"Grizzly G0771Z 30"" Table Saw",,,,Woodstock Intl (3658),Woodstock Intl,Grizzly,,G0771Z,,General Industrial>General Products>Uncategorized,"Woodstock Intl, Grizzly, G0771Z, Grizzly G0771Z 30"" Table Saw","GRIZZLY G0771Z 30"" TABLE SAW",Grizzly G0771Z Grizzly,"Grizzly Grizzly. Grizzly G0771Z 30"" Table Saw",Grizzly Grizzly,,,,,,,,,,,,,,,,,,,,,,,,,,,Grizzly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grizzly_G0771Z.jpg,,,,,,,,,Grizzly_G0771Z_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,TS1017,TS1017 Table Saw Zero-Clearance Insert,,,,Robt Bosch Tool Corp (6564),Robt Bosch Tool Corp,Robt Bosch Tool Corp,,TS1017,,General Industrial>General Products>Uncategorized,"Robt Bosch Tool Corp, TS1017, Table Saw Zero-Clearance Insert",TABLE SAW ZERO-CLEARANCE INSERT,Robt Bosch Tool Corp TS1017 Table,Robt Bosch Tool Corp Table. Table Saw Zero-Clearance Insert,Robt Bosch Tool Corp Table,,,,,,,,,,,,,,,,,,,,,,,,,,,Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RobtBoschToolCorp_TS1017.jpg,,,,,,,,,RobtBoschToolCorp_TS1017_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,XT524,"XT524 24"" XT XTENDER Fence",,,,Bow Products (BOWPR),Bow Products,Bow Products,,XT524,,General Industrial>General Products>Uncategorized,"Bow Products, XT524, 24"" XT XTENDER Fence","24"" XT XTENDER FENCE","Bow Products XT524 24""","Bow Products 24"". 24"" XT XTENDER Fence","Bow Products 24""",,,,,,,,,,,,,,,,,,,,,,,,,,,"24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BowProducts_XT524.jpg,,,,,,,,,BowProducts_XT524_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,XT536,"XT536 36"" XT XTENDER Fence",,,,Bow Products (BOWPR),Bow Products,Bow Products,,XT536,,General Industrial>General Products>Uncategorized,"Bow Products, XT536, 36"" XT XTENDER Fence","36"" XT XTENDER FENCE","Bow Products XT536 36""","Bow Products 36"". 36"" XT XTENDER Fence","Bow Products 36""",,,,,,,,,,,,,,,,,,,,,,,,,,,"36""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BowProducts_XT536.jpg,,,,,,,,,BowProducts_XT536_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
,,,,,,,General Industrial,General Products,Uncategorized,,XT546,"XT546 46"" XT XTENDER Fence",,,,Bow Products (BOWPR),Bow Products,Bow Products,,XT546,,General Industrial>General Products>Uncategorized,"Bow Products, XT546, 46"" XT XTENDER Fence","46"" XT XTENDER FENCE","Bow Products XT546 46""","Bow Products 46"". 46"" XT XTENDER Fence","Bow Products 46""",,,,,,,,,,,,,,,,,,,,,,,,,,,"46""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BowProducts_XT546.jpg,,,,,,,,,BowProducts_XT546_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,,No
